ID,C1,C2,A_0,A_1,A_2,TV1_0,TV1_1,TV1_2,M_0,M_1,M_2,Y_0,Y_1,Y_2
1177,1,1,1,1,0,1,0,1,0.376319461,0.070251621,0.562176794,1,1,1
1178,0,1,0,0,0,1,1,0,0.893859361,0.319989128,0.503199493,1,1,1
1179,1,1,1,1,1,1,1,1,0.740322961,0.444513478,0.699352043,1,1,1
1180,0,1,0,0,0,1,1,1,0.501060361,0.452040527,0.359713453,1,1,1
1181,0,1,0,1,1,1,1,1,-0.399973439,0.192110328,0.132426043,1,1,1
1182,0,1,1,1,1,1,1,1,0.437691033,1.098704701,1.04846029,1,1,1
1183,1,1,0,0,1,1,0,1,-0.164996266,-0.04369756,-0.107312754,1,1,1
1184,1,1,1,1,1,1,1,1,-0.41319257,-0.231888229,-0.287665621,1,1,1
1185,0,1,0,0,0,0,1,0,-0.075191239,1.218980928,0.992882943,1,0,0
1186,1,1,0,0,0,0,1,1,1.470386561,1.568121428,0.662638743,1,1,1
1187,1,1,1,1,1,1,0,0,-0.044313939,0.116301328,0.037307143,1,1,1
1188,1,1,0,0,1,1,1,0,0.038156261,1.450109528,0.173588643,1,1,0
1189,0,1,0,0,1,0,0,0,0.047009361,0.755143928,1.692888243,0,0,1
1190,0,1,1,1,1,0,0,0,0.399485261,0.631817728,0.446892413,1,1,1
1191,0,0,0,0,0,1,1,1,0.068381061,0.419381278,0.379345253,1,1,1
1192,1,1,1,1,1,0,0,0,0.549034861,0.693656228,0.677964643,0,0,1
1193,0,1,1,1,1,1,1,1,0.238351181,0.507767488,0.922546943,1,1,0
1194,0,1,0,0,0,1,1,1,0.597938761,0.274714128,0.881959443,0,0,0
1195,0,1,1,1,1,1,1,1,0.304195721,0.474986098,0.607623143,1,1,1
1196,1,1,0,1,1,1,1,1,0.189677021,0.071950528,0.230652943,1,1,1
1197,0,1,1,1,1,1,1,1,0.204567301,0.309105628,0.260270043,0,0,0
1198,0,1,1,1,1,1,1,0,0.670756561,0.151450228,0.439884973,1,1,1
1199,0,1,1,1,1,1,1,1,0.388863661,1.732254628,0.448307223,0,1,1
1200,0,1,1,1,1,0,0,0,0.033494761,0.678498428,0.295772443,1,1,1
1201,0,1,1,1,1,1,1,1,-0.142689939,0.032459928,-0.028426257,1,1,1
1202,1,1,1,1,1,1,0,0,0.034143061,0.047015828,-0.183529557,1,1,1
1203,0,0,0,0,0,1,1,1,-0.129663039,-0.114368072,-0.108357657,1,1,1
1204,0,0,0,0,0,1,1,1,0.201151241,0.358518758,0.253734043,1,1,1
1205,1,1,1,1,1,1,1,1,-0.310572039,-0.123760472,-0.153567657,1,1,1
1206,1,1,1,1,1,1,1,1,-0.386906339,-0.223298672,-0.178658457,1,1,1
1207,0,1,1,1,1,0,0,0,0.633323861,0.837794628,0.710211343,1,1,0
1208,0,1,1,1,1,1,1,1,-0.098957639,0.110443128,-0.179595457,1,1,1
1209,0,0,0,0,0,0,0,0,-0.134538739,-0.043222272,-0.069668257,1,0,1
1210,0,0,1,1,1,0,0,0,0.822057761,0.822445028,1.418903043,0,0,0
1211,1,0,1,1,1,0,0,1,0.159919961,0.228096028,0.153848843,1,1,1
1212,0,0,0,1,1,1,1,1,-0.213878339,-0.118822272,-0.096510157,1,1,1
1213,0,0,0,0,0,1,0,1,-0.076281239,0.340736828,-0.095968057,1,1,1
1214,0,1,0,0,0,1,1,1,0.898501161,1.047781028,0.501123603,1,1,1
1215,0,1,1,1,1,1,1,1,0.780064661,0.775903128,0.455142953,1,0,0
1216,0,1,0,0,0,1,0,0,-0.024558939,0.895943028,0.246470143,0,0,1
1217,1,1,1,1,1,1,0,0,1.405066561,0.312647528,0.228138343,0,1,1
1218,0,1,0,0,0,0,1,1,0.427310561,0.857176128,0.628131743,0,0,0
1219,0,1,0,0,0,0,0,0,1.026950761,0.665344628,0.908377243,1,1,1
1220,1,1,0,0,1,1,1,1,0.173038781,0.376963498,-0.021943857,1,1,1
1221,1,1,1,0,1,1,1,0,0.268056973,0.731895728,0.413540388,1,1,1
1222,0,1,1,1,1,0,0,1,0.120263661,0.182996728,0.182537143,1,1,1
1223,0,1,1,1,1,0,0,0,0.616432061,0.736578228,0.668455343,1,1,1
1224,0,1,1,1,1,1,1,1,0.150795861,-0.014409072,0.024333943,1,1,1
1225,0,1,0,0,1,1,1,1,0.036577061,0.212773728,0.477897923,1,1,1
1226,0,1,1,1,0,1,0,1,0.561277461,0.762965228,0.099598743,1,1,1
1227,0,0,0,0,0,1,0,1,0.154759261,1.732254628,0.607008843,1,1,1
1228,0,0,0,0,0,1,1,1,-0.006947039,0.151421928,0.152987443,1,1,1
1229,0,0,1,1,0,0,0,0,1.122096061,0.359627788,0.229787243,1,1,1
1230,1,1,1,1,1,0,1,0,0.300576131,0.324599828,0.380972903,1,1,1
1231,1,1,1,1,1,1,1,1,0.174111571,0.382817928,0.269211743,0,1,1
1232,1,1,0,0,0,0,0,0,0.394052061,0.583934228,0.479706553,0,0,0
1233,0,0,0,0,0,0,1,1,-0.193738239,-0.008652072,-0.042353057,0,1,1
1234,0,0,0,0,0,1,1,0,0.907822761,0.726806128,0.762309843,1,1,1
1235,1,1,1,1,1,1,1,1,-0.089542339,0.116574328,0.053043843,1,1,1
1236,1,1,0,1,1,1,0,0,0.302495774,0.233976355,0.185863212,1,1,1
1237,1,1,0,1,1,0,0,0,0.348822731,0.798230528,0.418894839,1,1,1
1238,1,1,1,1,1,0,0,0,-0.028453139,0.109466528,0.066958143,1,1,1
1239,1,1,1,1,1,1,1,0,0.288421421,0.430455928,0.164958943,1,1,0
1240,1,1,0,0,0,0,0,0,0.485313861,0.182456128,0.469957043,0,0,0
1241,1,1,0,0,0,1,0,1,0.813244861,0.731248828,0.667243743,1,0,1
1242,1,1,1,1,1,1,1,0,0.086364261,0.439421648,0.386552923,1,1,1
1243,0,1,0,0,0,0,0,0,1.047979261,0.545456648,0.968843943,1,1,0
1244,0,1,1,1,1,0,0,0,0.610279661,0.138978728,-0.067594957,0,0,0
1245,1,1,1,1,1,1,1,1,-0.145214539,0.254539128,0.108301043,1,1,1
1246,0,1,1,1,1,1,0,1,0.607465161,0.666445728,-0.076185057,1,0,0
1247,0,1,1,1,1,1,1,1,-0.351990839,-0.086528772,-0.207517057,1,0,0
1248,0,1,1,1,1,1,1,1,0.220378041,0.365400108,0.339556243,0,1,1
1249,1,1,0,0,0,0,0,0,-0.383947339,-0.148122572,-0.135749157,1,1,1
1250,1,1,0,1,1,1,1,1,0.249771481,0.409320498,0.317575483,1,1,0
1251,1,1,1,1,1,1,1,0,-0.087170739,0.132474528,0.104585443,1,1,1
1252,1,1,1,1,1,1,1,1,-0.358903839,0.058307328,-0.012041357,1,1,1
1253,0,1,1,1,1,1,0,0,0.908057361,0.551725128,0.828347343,1,1,1
1254,1,1,0,0,0,0,0,1,0.304769221,0.475451838,0.41862586,0,1,0
1255,1,1,1,1,1,1,1,1,-0.033078639,0.536844408,0.793402343,1,1,1
1256,1,1,1,1,1,0,0,0,0.390111161,1.061632028,0.972940343,0,0,0
1257,1,1,0,0,0,1,1,1,0.663504261,-0.177962772,1.067254843,0,1,1
1258,0,0,1,1,1,1,1,1,0.254647191,0.554231218,0.312503043,1,1,1
1259,0,1,1,1,0,1,1,1,0.948885761,0.237793928,0.057403443,1,1,1
1260,0,1,1,1,1,1,1,1,0.984968761,0.121733828,0.255906443,1,1,1
1261,0,1,1,1,1,1,1,1,0.282397661,0.141095528,-0.094013657,1,1,1
1262,0,1,1,1,1,0,0,0,-0.119131939,0.075870028,0.110252143,1,1,1
1263,0,1,0,1,0,0,0,0,-0.540265539,0.126646428,-0.077321657,0,0,0
1264,1,1,1,1,1,1,1,1,-0.094347539,0.080100928,0.184089143,1,1,1
1265,0,1,0,0,0,1,1,1,0.844423661,0.542845428,0.696352143,1,1,1
1266,0,1,0,0,0,0,1,0,0.556064661,0.699043128,0.451270103,1,1,0
1267,0,1,0,0,0,1,1,0,0.199831231,0.800933428,0.462498993,1,0,0
1268,0,1,1,1,1,1,1,1,-0.226911139,-0.058014972,-0.092888157,1,1,1
1269,0,1,0,0,0,1,1,1,1.542547761,0.310254128,0.880942243,0,1,0
1270,0,1,1,1,1,1,1,0,0.449437961,0.685484128,0.715787343,1,1,1
1271,1,1,1,1,1,1,1,1,0.196981531,-0.140047672,0.123098143,1,1,1
1272,0,1,1,1,1,1,1,1,-0.192654439,-0.035991572,0.013486143,1,1,1
1273,1,1,1,1,1,0,1,1,0.362031211,0.503588768,-0.157477557,0,0,0
1274,1,1,1,1,1,1,1,1,-0.075788239,0.110198128,0.059235843,1,1,1
1275,0,1,1,1,1,0,0,0,0.213848231,0.402667528,0.416602963,1,1,1
1276,0,1,1,1,1,1,1,1,1.182329961,0.802600428,0.103293343,1,1,1
1277,0,1,0,0,0,1,0,1,1.295068561,0.490422868,0.184137243,1,1,0
1278,1,1,1,1,1,1,1,0,-0.177227839,0.002309228,-0.012961557,0,0,0
1279,1,1,1,1,1,1,1,1,0.401878261,0.324724328,0.512997773,1,1,1
1280,1,1,1,1,1,1,1,1,-0.287443439,-0.105107272,-0.167063157,0,0,0
1281,0,1,0,1,1,1,1,0,-0.260337439,-0.011094972,0.019532843,1,1,0
1282,0,1,1,1,1,0,1,1,0.563559961,0.480411958,0.678930143,0,1,1
1283,0,1,1,1,1,0,0,1,0.144199161,0.271197828,1.155186843,1,0,1
1284,0,1,1,1,1,1,1,1,0.607402061,0.792618628,0.738887743,1,1,1
1285,0,0,1,1,1,1,1,0,0.272817806,0.342383428,0.197903043,1,1,1
1286,1,1,1,1,1,0,0,0,0.985020061,0.380035538,0.446488543,1,1,1
1287,1,1,0,1,1,1,0,0,0.511860161,0.035243528,-0.024757957,1,1,1
1288,1,1,0,0,0,1,0,0,0.606042661,0.723547828,0.687916143,0,0,0
1289,0,1,0,1,1,1,0,1,1.542547761,1.214157528,1.082796843,1,1,1
1290,1,1,0,1,1,0,0,0,-0.054145039,0.162431528,0.185841243,1,1,1
1291,0,1,1,1,1,0,0,1,0.608640161,0.816387828,0.738362843,0,1,1
1292,0,1,0,1,1,0,1,1,0.042638004,0.277467599,0.201749578,0,0,0
1293,1,1,1,1,1,0,1,1,0.137069464,0.237399077,0.181673422,1,1,1
1294,0,1,1,1,1,0,0,0,0.635214261,0.815809728,0.717261343,1,1,1
1295,1,1,1,1,1,0,0,0,1.279169561,1.125195528,1.151540843,1,0,1
1296,0,1,0,0,1,1,1,1,-0.146719139,0.043259628,-0.071045557,1,1,1
1297,1,1,0,1,1,1,1,0,-0.220993739,-0.260028772,-0.341424757,1,1,1
1298,1,1,1,1,1,1,1,0,-0.115762039,0.091838728,0.036225043,1,1,1
1299,0,1,1,1,1,1,1,0,-0.151033939,0.068695828,0.036216643,1,1,0
1300,0,1,1,1,1,1,1,1,0.214318571,0.345243028,0.291712243,0,0,0
1301,1,1,1,1,1,1,0,0,0.518881261,0.714294028,0.757777443,1,0,0
1302,0,1,1,1,1,1,1,1,0.826688261,1.024925928,1.151485443,0,1,1
1303,1,1,1,1,1,1,0,0,0.411866461,1.031859728,0.707441843,1,1,1
1304,1,1,1,1,1,0,1,1,0.044308061,0.222934128,0.170195843,1,1,1
1305,1,1,1,1,1,1,1,1,-0.107725839,0.117734428,0.028627143,1,1,1
1306,0,1,0,0,0,0,0,1,0.327869121,0.492493008,0.464649033,0,0,0
1307,0,1,1,1,1,1,1,1,-0.032382439,0.184247128,0.134209043,1,1,1
1308,1,0,0,1,1,1,1,1,-0.105124801,0.092131263,0.03730686,1,1,1
1309,0,1,1,1,1,0,1,1,-0.278929739,-0.021893872,0.470906503,1,1,1
1310,1,1,1,1,1,1,1,1,-0.546013161,-0.313761172,-0.395672679,1,1,1
1311,1,1,1,1,1,1,1,1,-0.239746339,0.028829128,-0.022088657,0,0,1
1312,1,1,0,0,0,1,1,0,-0.131786739,0.029881228,-0.186133757,1,0,1
1313,1,1,1,1,1,1,1,1,0.013174461,-0.287256972,-0.169807557,1,1,1
1314,0,1,0,0,0,1,0,1,0.353722561,0.543443888,0.537958943,0,0,0
1315,0,1,0,0,0,1,1,1,-0.053029639,-0.033657772,-0.157228557,1,1,1
1316,0,1,1,1,0,1,1,1,0.404624461,0.130523728,0.118653043,1,1,1
1317,0,1,0,1,1,1,1,1,-0.098221239,-0.016843672,-0.043610757,1,1,1
1318,1,1,1,1,1,1,1,1,0.107867261,0.275938828,-0.083956657,1,1,0
1319,1,1,1,1,1,1,1,0,0.074061561,0.065045928,0.047108943,1,1,1
1320,1,1,0,0,0,0,0,0,0.117157461,0.199040128,-0.113018957,0,0,0
1321,0,0,0,0,0,1,1,1,0.029459861,0.225459528,0.164979443,1,1,1
1322,0,0,0,0,0,0,0,0,0.671257261,1.021847528,0.492483203,1,1,0
1323,0,0,1,1,1,0,0,0,-0.076230639,0.109252828,0.106522343,0,1,1
1324,0,0,0,0,0,1,0,0,0.141737261,1.444176428,0.391824613,1,0,1
1325,0,0,1,1,1,0,0,0,0.446220261,0.518437118,0.454195543,1,1,1
1326,0,0,1,1,0,0,0,0,0.441114961,0.542301628,0.472090353,0,0,0
1327,0,0,0,0,0,0,0,0,0.325714691,0.008408028,0.216636843,1,1,0
1328,0,1,1,1,1,0,0,0,0.092125761,0.288114828,0.212553143,1,1,1
1329,0,1,1,1,1,1,1,1,0.232092001,0.331291328,0.449745343,1,1,1
1330,0,1,1,1,1,1,1,1,0.034769261,0.095343428,-0.297357257,1,1,1
1331,0,1,0,0,1,1,0,1,0.650215161,1.126998128,-0.267530857,0,1,1
1332,0,0,1,0,1,0,0,0,1.360813561,0.873703728,0.762466243,0,0,0
1333,0,0,0,0,0,1,0,1,0.355186631,0.396527868,0.442930793,1,1,1
1334,1,0,0,0,0,1,1,1,0.903947161,1.136728328,0.702447043,1,1,1
1335,0,0,0,0,0,0,1,1,0.313753461,0.675723528,0.299132643,1,1,1
1336,0,0,1,1,1,1,0,0,-0.003216439,-0.053997872,0.031135843,1,0,1
1337,1,1,1,0,0,1,1,1,-0.149783939,0.105960728,0.255347943,1,1,1
1338,1,1,0,0,0,1,1,1,0.091219361,0.226276628,-0.061627857,0,1,1
1339,0,0,0,0,0,1,1,1,0.048709361,0.258957628,0.040053543,1,1,1
1340,0,0,1,1,1,0,0,0,0.050890561,0.194288628,-0.023421357,1,1,1
1341,0,1,1,1,1,1,1,1,0.047685161,0.276843728,0.277262543,1,1,1
1342,1,1,1,1,1,0,1,1,-0.003186039,0.078871228,0.019626643,1,1,1
1343,0,1,0,0,0,1,1,1,1.517093561,1.108162728,0.945669643,1,1,1
1344,0,1,1,1,1,1,1,1,0.540579061,0.318047928,0.370202393,1,1,1
1345,1,1,0,0,0,1,1,1,-0.176704639,0.068487028,-0.097472757,1,0,0
1346,0,1,1,1,1,0,1,1,0.852816961,0.329628228,0.269572343,1,0,0
1347,0,1,1,1,1,0,0,0,0.951410661,0.967399028,0.866253143,0,0,0
1348,1,1,1,0,0,0,0,0,1.182143661,0.555566228,0.015834243,0,0,1
1349,1,1,1,1,1,0,0,1,0.396529302,0.614449417,-0.004939869,0,0,1
1350,0,0,1,0,0,1,1,1,0.912772715,0.900135493,0.455346145,1,1,1
1351,1,0,1,1,1,1,1,1,0.740416706,0.714370694,0.214311535,1,1,1
1352,1,1,1,1,1,0,0,0,0.504228961,0.634961828,0.827282543,0,0,0
1353,0,1,1,1,1,1,1,1,-0.128138139,0.258042428,0.192540543,1,1,1
1354,0,1,1,1,1,1,0,1,0.194459878,0.153766429,0.266638756,1,1,1
1355,0,1,1,1,1,1,1,0,0.025558561,0.221042828,0.313717843,1,0,1
1356,0,1,1,1,1,1,1,0,0.716982061,0.220870528,0.647792143,1,0,0
1357,1,1,0,1,1,1,1,1,-0.042682339,0.169159428,-0.028341857,1,1,1
1358,0,0,1,1,1,0,0,0,-0.030424624,0.421883838,0.076832339,1,1,0
1359,0,1,1,1,1,1,1,1,0.865900061,0.967851128,0.916870343,1,1,1
1360,1,1,1,1,1,0,0,0,-0.102223158,0.58374094,0.778283819,1,1,1
1361,1,0,0,0,0,1,1,1,0.454077161,0.351163128,0.388699763,1,1,0
1362,1,1,1,1,1,1,1,0,0.285749921,0.592621228,0.151818043,1,1,1
1363,0,1,0,1,1,1,1,1,-0.125606139,-0.025387672,-0.210464957,1,1,1
1364,0,0,0,0,0,0,0,0,0.154465661,0.019742428,0.050982843,0,1,1
1365,0,0,0,0,0,1,0,1,-0.160540431,0.222917547,0.200281277,1,1,1
1366,0,0,0,0,0,0,1,1,-0.088574201,-0.12579518,0.128370806,1,1,1
1367,1,0,0,0,0,1,1,1,1.031503061,0.926104728,0.255876443,1,1,1
1368,0,1,0,0,0,1,1,1,0.530363858,0.696043378,0.477718025,1,1,1
1369,1,1,0,0,0,1,1,1,-0.430886686,0.344867757,0.366356261,1,1,1
1370,1,1,1,1,1,1,1,1,0.203432941,0.325799628,0.245001643,1,1,1
1371,0,1,0,0,0,1,1,0,-0.074665939,0.906686428,0.307178943,1,0,1
1372,1,1,1,1,1,1,1,0,-0.258699539,-0.099528972,-0.118325957,1,1,1
1373,1,1,0,0,0,1,1,1,0.447284361,0.585943528,0.732957943,1,1,1
1374,1,1,1,1,1,1,1,1,-0.144808539,0.024215528,-0.055763157,1,1,1
1375,1,1,1,1,1,0,0,1,-0.029634739,0.358111618,0.030534143,0,1,1
1376,0,1,1,1,1,0,0,1,1.542547761,0.651582228,0.352769433,1,1,1
1377,1,1,0,1,1,1,1,0,-0.051491539,0.115706928,0.154990943,1,0,0
1378,1,1,1,1,1,1,1,1,0.194968211,0.007328228,0.040056343,1,1,1
1379,0,1,1,1,1,1,1,1,-0.220277239,0.035948228,-0.047880357,1,0,1
1380,0,1,0,0,1,1,1,1,-0.510423439,-0.354621772,-0.169068957,1,1,1
1381,1,1,1,1,1,1,0,1,0.631847442,0.799317514,0.610497162,1,1,1
1382,0,1,1,1,1,1,1,1,-0.292740106,-0.107021803,-0.116773263,1,1,1
1383,1,1,1,1,1,1,1,1,-0.122779439,0.255814728,0.025647443,1,1,1
1384,0,1,1,1,1,1,0,0,0.758238861,0.815846828,0.085275343,1,1,0
1385,0,1,1,1,1,1,1,1,1.265763561,1.420609528,1.360362843,1,1,1
1386,0,1,1,1,0,1,1,1,-0.059216939,0.478877638,0.479521093,1,1,1
1387,0,1,0,1,1,1,1,1,0.362690621,0.802933228,0.137822243,0,0,0
1388,0,1,1,1,1,1,1,0,0.557902661,0.711375028,0.380124073,0,0,0
1389,1,0,1,1,1,1,1,1,0.089495161,0.127804028,0.316533113,1,1,1
1390,1,1,1,1,1,1,0,0,1.469653561,0.466711858,0.511793133,0,0,0
1391,0,1,1,1,1,1,1,0,-0.259463339,-0.356306293,0.778232443,1,1,1
1392,1,1,0,0,0,0,0,0,-0.146599039,0.088362628,0.159324143,1,1,1
1393,0,1,1,1,1,1,1,1,0.247942751,0.536527168,0.808768543,1,1,1
1394,0,1,1,0,0,1,1,1,0.588472161,0.740758828,0.557558143,1,0,1
1395,0,1,1,1,1,1,1,1,0.900677361,1.297320428,1.102980043,1,1,1
1396,0,1,0,0,1,0,0,0,0.285611391,0.756918828,0.499502453,1,1,1
1397,0,1,1,1,1,1,0,1,0.231794081,0.373968768,0.318951363,1,1,1
1398,1,1,1,1,1,1,1,1,-0.249474039,0.074917828,-0.059713657,1,1,1
1399,1,1,1,1,1,1,1,1,-0.122883039,0.099789328,0.044302243,1,1,1
1400,0,1,0,1,1,1,1,1,0.174612041,1.043699228,0.286526243,1,1,1
1401,1,1,0,0,0,1,0,0,-0.546013161,-0.245450272,-0.313562057,0,0,0
1402,1,1,1,1,1,0,0,0,0.040257661,0.141094328,0.399106003,1,1,1
1403,0,1,1,1,1,1,1,1,0.025430861,0.728979028,0.862701943,1,1,0
1404,1,1,0,0,1,1,1,1,-0.260046739,-0.105627872,-0.211121757,1,1,1
1405,1,1,0,1,1,1,0,1,0.014584161,-0.019931772,-0.395672679,1,0,1
1406,0,1,0,1,1,0,1,0,-0.070533039,-0.019720972,0.423376617,1,1,1
1407,0,1,1,1,1,1,1,0,0.123686061,0.213236128,0.167190243,0,0,0
1408,0,1,0,0,0,1,1,1,-0.167323339,0.098325328,-0.052673657,1,1,1
1409,0,1,1,1,0,1,1,1,-0.112250039,0.053925628,-0.010764457,1,1,1
1410,1,1,1,1,1,1,1,1,0.064179561,0.243387128,0.209714543,1,1,1
1411,0,1,1,1,1,0,0,0,0.558875961,0.508436838,0.118202243,0,0,1
1412,1,1,1,1,1,1,1,1,-0.313921139,-0.076666572,0.088507943,0,0,1
1413,0,1,1,1,1,1,1,1,1.234124461,1.312901328,1.008064543,1,1,1
1414,1,1,1,1,1,1,1,1,0.180226211,0.148795528,0.196098143,0,1,1
1415,1,1,1,1,1,1,0,1,0.214622141,0.361066918,0.539412843,1,1,1
1416,0,1,0,0,0,1,0,1,0.236871731,0.929445528,0.324829133,1,1,1
1417,0,1,1,1,1,0,0,0,0.555118761,0.775761328,0.761005643,1,1,1
1418,1,1,1,1,0,0,0,0,-0.248906539,-0.061078972,0.068406243,1,1,1
1419,1,1,1,1,1,0,0,0,0.251727241,0.417929198,0.313733843,1,1,1
1420,0,1,1,1,1,0,0,0,0.274465694,0.277213528,0.395893103,1,1,1
1421,0,1,1,1,1,1,1,1,0.281182401,0.515486278,0.111298943,1,1,1
1422,1,1,1,1,0,1,1,1,0.092929461,0.353594228,0.250912443,1,0,1
1423,0,1,1,1,1,1,1,1,0.747480161,0.540339988,0.825984043,1,1,1
1424,0,0,0,1,1,0,0,0,-0.109874739,0.057662728,0.180953543,0,1,1
1425,0,0,1,1,1,0,0,0,0.004688461,0.132937328,0.144525043,1,1,1
1426,1,1,0,1,1,0,0,0,-0.019725739,0.126077128,0.032306343,1,1,1
1427,0,1,1,1,1,1,1,1,0.078610376,0.205064481,0.133772954,1,1,1
1428,0,1,1,1,1,1,1,1,0.966121761,1.011625728,-0.096895157,1,1,1
1429,0,1,0,0,1,1,1,1,0.152509161,0.418628578,0.297373043,1,1,1
1430,0,1,1,1,1,1,1,1,0.353004951,-0.002092072,-0.062504557,1,1,1
1431,0,0,1,1,1,0,0,0,0.074773061,0.522856938,0.215920943,1,1,1
1432,0,0,0,0,0,0,1,1,-0.024956439,0.261671328,0.277978143,1,1,1
1433,1,1,0,0,1,1,1,0,0.258120846,0.421049458,0.243600443,0,1,1
1434,0,1,1,1,1,1,1,1,0.005519361,0.245264428,0.085419343,1,1,1
1435,1,1,1,1,1,1,1,1,-0.319973439,-0.140683772,-0.231805057,1,1,1
1436,0,1,1,1,1,0,0,0,0.739850461,0.631475528,1.130207143,1,1,1
1437,0,1,1,1,0,1,1,1,-0.070495839,0.228988528,0.145440943,1,1,1
1438,0,1,1,1,1,0,1,0,0.003111761,0.291140028,0.213248343,1,1,1
1439,1,1,1,1,1,1,1,1,-0.097669339,0.118734828,0.136631043,1,1,1
1440,1,1,1,1,1,1,1,1,-0.002696439,0.184692528,0.091850743,1,1,1
1441,0,1,1,1,1,0,1,0,0.210627541,0.331885728,0.374659843,1,1,1
1442,0,1,1,1,1,1,0,0,1.159948461,-0.356306293,0.988882243,1,1,1
1443,0,1,1,1,0,1,1,1,-0.136956239,0.025536528,1.034882143,1,1,1
1444,1,1,0,1,1,0,0,0,0.262823273,-0.113534672,0.195677143,1,1,1
1445,0,1,1,1,1,1,1,1,0.720470261,1.079614728,0.756457743,1,1,1
1446,0,1,1,1,1,1,1,1,0.631157161,0.744381028,1.017293843,1,1,1
1447,0,1,1,1,1,1,0,1,0.329051691,0.754582728,0.404991063,1,0,0
1448,1,1,1,1,1,1,1,1,-0.525888339,0.472075268,-0.002188257,1,1,1
1449,1,1,1,1,1,1,1,1,0.178500541,0.062924228,-0.003380257,1,1,1
1450,0,1,0,0,0,1,1,1,-0.005646339,0.157098828,0.070798243,1,1,1
1451,0,1,1,1,1,1,1,1,0.255951543,0.411412968,0.097775843,1,1,1
1452,1,0,1,1,1,1,1,1,0.007723361,0.161378228,0.065795443,0,1,1
1453,0,1,1,1,1,1,1,1,-0.546013161,-0.003694588,-0.395672679,0,1,1
1454,0,1,1,1,1,1,1,1,0.147803299,0.237383773,0.202990293,1,1,1
1455,0,1,0,0,0,0,0,0,0.843350861,0.928375128,1.082101243,0,0,0
1456,0,1,0,0,0,1,1,1,0.529235061,0.971740128,0.914072443,0,0,0
1457,1,1,0,0,1,1,1,1,-0.061965839,0.333412828,0.132935943,1,1,1
1458,1,1,1,1,1,1,1,1,-0.162765739,-0.009637972,-0.192238157,1,1,1
1459,0,1,0,0,0,0,0,0,-0.131469539,0.177928128,0.190602943,1,1,1
1460,0,1,0,0,0,0,1,0,0.589254361,0.160997728,1.120016543,0,0,0
1461,0,1,0,0,0,1,1,1,0.142450061,0.777039628,0.130210543,0,1,1
1462,1,1,1,1,1,0,0,0,-0.160486739,0.172347628,0.606972643,1,1,1
1463,1,1,1,1,1,1,1,1,0.404430561,0.768493728,0.694783443,1,1,0
1464,0,1,0,1,1,1,0,0,0.042516661,0.456548083,0.530285343,1,1,1
1465,1,1,0,0,0,1,0,0,0.056331561,1.037185728,0.512814423,1,1,1
1466,0,1,0,0,0,1,1,1,-0.050165539,0.087994028,0.245130043,1,1,1
1467,1,1,1,1,1,1,1,1,-0.123648839,0.069035428,-0.007913057,1,1,0
1468,0,1,0,0,0,1,0,0,0.302778361,0.524725708,0.474546203,0,1,1
1469,1,1,1,1,1,1,1,0,0.257603818,0.135671928,0.156366743,1,1,1
1470,1,1,1,1,1,1,1,1,-0.137732639,0.023005528,0.060143743,1,1,1
1471,1,1,0,0,0,1,0,1,0.641880561,0.524280188,0.586658943,1,1,1
1472,1,1,1,1,1,1,0,1,0.081827261,0.296783828,0.224507943,1,1,1
1473,1,1,1,1,1,1,1,1,0.314775191,0.609713128,0.700268443,1,1,1
1474,1,1,1,1,1,1,1,1,-0.097622439,0.065624328,-0.395672679,1,1,1
1475,0,1,1,1,1,0,0,1,0.313808861,-0.341717472,-0.213797657,0,0,1
1476,0,1,0,0,0,1,0,0,0.232896526,0.461424134,0.15601106,1,1,1
1477,1,1,0,0,0,0,0,0,0.975517261,1.285961228,0.888126543,1,1,1
1478,1,1,1,1,1,0,0,0,0.046396561,0.270234728,0.574000743,1,0,0
1479,1,1,1,1,1,0,0,0,0.647792161,0.680320928,0.552735143,1,0,0
1480,1,1,0,0,0,1,0,1,0.386088361,0.641476928,0.204205143,0,1,1
1481,0,1,1,1,1,0,0,0,0.752783261,0.616808828,0.356555303,0,1,1
1482,0,0,1,1,1,0,0,0,0.320664191,0.816460328,0.303023243,1,1,1
1483,0,1,1,1,1,0,0,0,0.024359661,0.547611228,0.481220853,1,1,1
1484,0,1,1,1,1,1,1,1,1.264414561,1.015239228,0.41140799,1,1,1
1485,0,1,1,1,1,1,1,0,0.541233561,0.554162618,0.488745663,0,0,0
1486,0,1,0,0,0,0,1,0,0.845571061,0.568749628,1.065064043,1,0,0
1487,0,1,0,0,0,1,1,1,-0.228837043,-0.049280221,-0.094488576,1,1,1
1488,1,1,0,1,1,1,1,1,0.828748107,1.498382216,1.216479108,0,1,1
1489,0,1,1,1,1,1,0,1,-0.143150039,0.033791228,0.177226643,1,1,1
1490,0,1,1,1,1,1,1,1,0.894565761,0.763734228,0.614545243,1,1,1
1491,0,1,1,1,1,1,0,1,-0.276305839,-0.129872172,-0.253984657,1,1,0
1492,0,1,0,0,0,0,0,1,-0.091531239,-0.111424272,-0.250320757,1,1,1
1493,0,1,0,0,0,1,1,1,1.231167161,1.377965228,1.570617043,1,1,0
1494,0,1,0,0,1,0,0,0,1.489158561,0.816557028,0.725978343,0,0,1
1495,1,1,1,1,1,0,1,1,0.512727261,0.678670228,0.522572143,1,1,1
